item-name,price ($),company,rating,link
CORSAIR HX1000i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti Gaming G,1374,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606064
CORSAIR HX1500i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and ASUS ProArt GeForce RTX 4070 Ti 12GB OC Edition GDD,1379,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606138
CORSAIR RMx Series (2021) RM850x CP-9020200-NA 850 W Power Supply and GIGABYTE GeForce RTX 4070 Ti SUPER GAMING OC 16G Graphics Card 3x WINDFORCE Fans 16GB 256-bit GDDR6X GV-N407TSGAMING OC-16GD Video Card,1304,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605592
CORSAIR RMx Shift Series RM1000x Shift Fully Modular 80PLUS Gold ATX Power Supply and GIGABYTE GeForce RTX 4070 Ti GAMING OC V2 12G Graphics Card 3x WINDFORCE Fans 12GB 192-bit GDDR6X GV-N407TGAMING OCV2-12GD Video Card,1369,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605982
CORSAIR RMx Shift Series RM1000x Shift Fully Modular 80PLUS Gold ATX Power Supply and GIGABYTE GeForce RTX 4070 Ti SUPER AERO OC 16G Graphics Card 3x WINDFORCE Fans 16GB 256-bit GDDR6X GV-N407TSAERO OC-16GD Video Card,1409,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605995
CORSAIR HX1500i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti Gaming G,1499,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606144
CORSAIR RM1000e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and GIGABYTE GeForce RTX 4070 Ti GAMING OC V2 12G Graphics Card 3x WINDFORCE F,1339,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605942
CORSAIR RMx Shift Series RM1000x Shift Fully Modular 80PLUS Gold ATX Power Supply and ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti SUPER OC Edition Gaming Graphics Card (PCIe 4.0 16GB GDDR6X HDMI 2.1a DisplayPort 1.4a) TUF-RTX4070TIS-O16G-GAM,1399,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605993
CORSAIR RMx Shift Series RM850x Shift Fully Modular 80PLUS Gold ATX Power Supply and GIGABYTE GeForce RTX 4070 Ti GAMING OC 12G Graphics Card 3x WINDFORCE Fans 12GB 192-bit GDDR6X GV-N407TGAMING OC-12GD Video Card,1339,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605911
CORSAIR RMx Series (2021) RM1000x CP-9020201-NA 1000 W Power Supply and GIGABYTE AERO GeForce RTX 4070 Ti Video Card GV-N407TAERO OCV2-12GD,1324,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605756
CORSAIR RM1000e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and GIGABYTE AORUS GeForce RTX 4070 Ti ELITE 12G Graphics Card 3x WINDFORCE Fa,1489,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605959
CORSAIR RMx Series (2021) RM850x CP-9020200-NA 850 W Power Supply and GIGABYTE GeForce RTX 4070 Ti EAGLE OC 12G (rev. 2.0) Graphics Card 3x WINDFORCE Fans 12GB 192-bit GDDR6X GV-N407TEAGLE OC-12GD Rev2.0 Video Card,1254,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605581
CORSAIR RM850e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and ASUS ProArt GeForce RTX 4070 Ti 12GB OC Edition GDDR6X Graphics Card (PCIe,1134,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605698
CORSAIR RM850e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and GIGABYTE GeForce RTX 4070 Ti EAGLE OC 12G (rev. 2.0) Graphics Card 3x WINDF,1234,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605701
CORSAIR RM850e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and GIGABYTE GeForce RTX 4070 Ti SUPER GAMING OC 16G Graphics Card 3x WINDFORCE,1284,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605712
CORSAIR RM1000e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti Gaming Graphics Card (PCIe 4.0,1309,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605944
CORSAIR HX1500i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and GIGABYTE GeForce RTX 4070 Ti SUPER WINDFORCE OC 16G,1469,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606143
CORSAIR RMx Shift Series RM850x Shift Fully Modular 80PLUS Gold ATX Power Supply and GIGABYTE GeForce RTX 4070 Ti SUPER GAMING OC 16G Graphics Card 3x WINDFORCE Fans 16GB 256-bit GDDR6X GV-N407TSGAMING OC-16GD Video Card,1339,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605912
CORSAIR RM850e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti Gaming Graphics Card (PCIe 4.0 1,1254,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605704
CORSAIR RMx Series (2021) RM1000x CP-9020201-NA 1000 W Power Supply and GIGABYTE AORUS GeForce RTX 4070 Ti ELITE 12G Graphics Card 3x WINDFORCE Fans 12GB 192-bit GDDR6X GV-N407TAORUS E-12GD Video Card,1504,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605759
CORSAIR RM1000e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and GIGABYTE GeForce RTX 4070 Ti SUPER WINDFORCE OC 16G Graphics Card 3x WINDF,1279,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605943
CORSAIR RM1000e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti SUPER OC Edition Gaming Graphic,1369,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605953
CORSAIR RMx Shift Series RM1000x Shift Fully Modular 80PLUS Gold ATX Power Supply and ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti OC Edition Gaming Graphics Card (PCIe 4.0 12GB GDDR6X HDMI 2.1a DisplayPort 1.4a) TUF-RTX4070TI-O12G-GAMING,1279,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605987
CORSAIR HX1500i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and GIGABYTE AORUS GeForce RTX 4070 Ti ELITE 12G Graphi,1679,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606159
CORSAIR RM850e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and GIGABYTE GeForce RTX 4070 Ti GAMING OC V2 12G Graphics Card 3x WINDFORCE Fa,1284,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605702
CORSAIR RM850e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and GIGABYTE GeForce RTX 4070 Ti GAMING OC 12G Graphics Card 3x WINDFORCE Fans,1284,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605711
CORSAIR RMx Series (2021) RM1000x CP-9020201-NA 1000 W Power Supply and GIGABYTE GeForce RTX 4070 Ti SUPER GAMING OC 16G Graphics Card 3x WINDFORCE Fans 16GB 256-bit GDDR6X GV-N407TSGAMING OC-16GD Video Card,1354,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605752
CORSAIR RMx Series (2021) RM1000x CP-9020201-NA 1000 W Power Supply and ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti SUPER OC Edition Gaming Graphics Card (PCIe 4.0 16GB GDDR6X HDMI 2.1a DisplayPort 1.4a) TUF-RTX4070TIS-O16G-GAMING,1384,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605753
CORSAIR RMx Series (2021) RM850x CP-9020200-NA 850 W Power Supply and ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti Gaming Graphics Card (PCIe 4.0 12GB GDDR6X HDMI 2.1a DisplayPort 1.4a) TUF-RTX4070TI-12G-GAMING,1274,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605584
CORSAIR RM850e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and GIGABYTE GeForce RTX 4070 Ti SUPER WINDFORCE OC 16G Graphics Card 3x WINDFO,1224,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605703
CORSAIR RM850e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti SUPER OC Edition Gaming Graphics,1314,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605713
CORSAIR RM1000e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and GIGABYTE GeForce RTX 4070 Ti GAMING OC 12G Graphics Card 3x WINDFORCE Fans,1339,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605951
CORSAIR RMx Series (2021) RM1000x CP-9020201-NA 1000 W Power Supply and GIGABYTE GeForce RTX 4070 Ti SUPER WINDFORCE OC 16G Graphics Card 3x WINDFORCE Fans 16GB 256-bit GDDR6X GV-N407TSWF3OC-16GD Video Card,1294,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605743
CORSAIR RMx Series (2021) RM1000x CP-9020201-NA 1000 W Power Supply and GIGABYTE GeForce RTX 4070 Ti GAMING OC 12G Graphics Card 3x WINDFORCE Fans 12GB 192-bit GDDR6X GV-N407TGAMING OC-12GD Video Card,1354,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605751
CORSAIR HX1500i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and GIGABYTE GeForce RTX 4070 Ti EAGLE OC 12G (rev. 2.0,1479,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606141
GIGABYTE AERO GeForce RTX 4070 Ti 12GB GDDR6X PCI Express 4.0 x16 ATX Video Card GV-N407TAERO OCV2-12GD,934,GIGABYTE,0,https://www.newegg.ca/gigabyte-geforce-rtx-4070-ti-gv-n407taero-ocv2-12gd/p/N82E16814932615R
CORSAIR RMx Series (2021) RM850x CP-9020200-NA 850 W Power Supply and GIGABYTE GeForce RTX 4070 Ti SUPER WINDFORCE OC 16G Graphics Card 3x WINDFORCE Fans 16GB 256-bit GDDR6X GV-N407TSWF3OC-16GD Video Card,1244,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605583
CORSAIR RMx Shift Series RM850x Shift Fully Modular 80PLUS Gold ATX Power Supply and GIGABYTE GeForce RTX 4070 Ti SUPER AERO OC 16G Graphics Card 3x WINDFORCE Fans 16GB 256-bit GDDR6X GV-N407TSAERO OC-16GD Video Card,1379,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605915
CORSAIR RM1000e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and GIGABYTE AERO GeForce RTX 4070 Ti Video Card GV-N407TAERO OCV2-12GD,1309,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605956
CORSAIR RMx Series (2021) RM1000x CP-9020201-NA 1000 W Power Supply and ASUS ProArt GeForce RTX 4070 Ti 12GB OC Edition GDDR6X Graphics Card (PCIe 4.0 12GB GDDR6X DLSS 3 HDMI 2.1a DisplayPort 1.4a) PROART-RTX4070TI-O12G,1204,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605738
CORSAIR HX1000i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and GIGABYTE GeForce RTX 4070 Ti GAMING OC V2 12G Graph,1404,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606062
CORSAIR HX1000i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and GIGABYTE GeForce RTX 4070 Ti SUPER WINDFORCE OC 16G,1344,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606063
CORSAIR RMx Shift Series RM1000x Shift Fully Modular 80PLUS Gold ATX Power Supply and GIGABYTE AORUS GeForce RTX 4070 Ti ELITE 12G Graphics Card 3x WINDFORCE Fans 12GB 192-bit GDDR6X GV-N407TAORUS E-12GD Video Card,1519,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605999
CORSAIR RMx Series (2021) RM1000x CP-9020201-NA 1000 W Power Supply and ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti OC Edition Gaming Graphics Card (PCIe 4.0 12GB GDDR6X HDMI 2.1a DisplayPort 1.4a) TUF-RTX4070TI-O12G-GAMING,1264,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605747
CORSAIR RMx Series (2021) RM1000x CP-9020201-NA 1000 W Power Supply and GIGABYTE GeForce RTX 4070 Ti EAGLE OC 12G (rev. 2.0) Graphics Card 3x WINDFORCE Fans 12GB 192-bit GDDR6X GV-N407TEAGLE OC-12GD Rev2.0 Video Card,1304,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605741
CORSAIR RMx Series (2021) RM850x CP-9020200-NA 850 W Power Supply and GIGABYTE GeForce RTX 4070 Ti GAMING OC 12G Graphics Card 3x WINDFORCE Fans 12GB 192-bit GDDR6X GV-N407TGAMING OC-12GD Video Card,1304,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605591
CORSAIR HX1000i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and GIGABYTE GeForce RTX 4070 Ti EAGLE OC 12G (rev. 2.0,1354,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606061
CORSAIR HX1500i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and GIGABYTE GeForce RTX 4070 Ti SUPER GAMING OC 16G Gr,1529,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606152
CORSAIR RMx Series (2021) RM1000x CP-9020201-NA 1000 W Power Supply and GIGABYTE GeForce RTX 4070 Ti SUPER AERO OC 16G Graphics Card 3x WINDFORCE Fans 16GB 256-bit GDDR6X GV-N407TSAERO OC-16GD Video Card,1394,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605755
CORSAIR RMx Series (2021) RM850x CP-9020200-NA 850 W Power Supply and GIGABYTE AERO GeForce RTX 4070 Ti Video Card GV-N407TAERO OCV2-12GD,1274,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605596
CORSAIR RMx Series (2021) RM1000x CP-9020201-NA 1000 W Power Supply and GIGABYTE GeForce RTX 4070 Ti GAMING OC V2 12G Graphics Card 3x WINDFORCE Fans 12GB 192-bit GDDR6X GV-N407TGAMING OCV2-12GD Video Card,1354,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605742
CORSAIR RMx Shift Series RM850x Shift Fully Modular 80PLUS Gold ATX Power Supply and ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti OC Edition Gaming Graphics Card (PCIe 4.0 12GB GDDR6X HDMI 2.1a DisplayPort 1.4a) TUF-RTX4070TI-O12G-GAMING,1249,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605907
CORSAIR HX1500i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and GIGABYTE GeForce RTX 4070 Ti GAMING OC V2 12G Graph,1529,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606142
"ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti OC Edition Gaming Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) TUF-RTX4070TI-O12G-GAMING",960,ASUS,0,https://www.newegg.ca/asus-geforce-rtx-4070-ti-tuf-rtx4070ti-o12g-gaming/p/N82E16814126606R
